km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age
93500,Diesel,Individual,Manual,Second Owner,18,1388,67,5,11
9000,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,5
20000,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,3
45000,Diesel,Dealer,Automatic,First Owner,19,1999,177,5,5
110000,Diesel,Individual,Manual,First Owner,14,2179,147,7,7
20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3
68089,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,6
58343,Petrol,Trustmark Dealer,Manual,First Owner,21,998,67,5,9
38817,Diesel,Dealer,Manual,First Owner,27,1248,74,5,4
56494,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88,5,6
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,9
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,3
25538,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,5
69779,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,4
56290,Diesel,Dealer,Manual,First Owner,24,1186,73,5,5
7500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
8500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,3
11000,Petrol,Dealer,Automatic,First Owner,14,1598,103,5,6
2000,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,4
9000,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,5
20000,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,3
45000,Diesel,Dealer,Automatic,First Owner,19,1999,177,5,5
110000,Diesel,Individual,Manual,First Owner,14,2179,147,7,7
20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3
68089,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,6
58343,Petrol,Trustmark Dealer,Manual,First Owner,21,998,67,5,9
38817,Diesel,Dealer,Manual,First Owner,27,1248,74,5,4
56494,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88,5,6
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,9
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,3
25538,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,5
69779,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,4
56290,Diesel,Dealer,Manual,First Owner,24,1186,73,5,5
7500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
8500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,3
11000,Petrol,Dealer,Automatic,First Owner,14,1598,103,5,6
2000,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,4
70000,Diesel,Individual,Manual,First Owner,28,1248,74,5,3
56000,Petrol,Individual,Manual,Third Owner,17,1086,62,5,12
80000,Diesel,Individual,Manual,Second Owner,21,1396,88,5,10
5000,Petrol,Individual,Manual,First Owner,20,1086,68,5,3
100000,Diesel,Individual,Manual,First Owner,15,2179,140,7,10
60000,Diesel,Individual,Automatic,Third Owner,11,2993,235,5,14
65000,Diesel,Individual,Manual,Second Owner,21,1498,103,5,8
70000,Diesel,Individual,Manual,Third Owner,15,2179,120,7,7
60000,Diesel,Individual,Manual,First Owner,18,1248,73,7,9
82000,Diesel,Individual,Manual,First Owner,28,1248,88,5,4
80000,Diesel,Individual,Manual,Second Owner,13,2179,138,7,9
5000,Petrol,Individual,Manual,Second Owner,18,1198,82,6,5
133000,Diesel,Individual,Manual,First Owner,19,1461,108,5,8
25000,Petrol,Individual,Manual,Second Owner,17,1199,88,5,5
15000,Petrol,Individual,Manual,First Owner,17,1193,88,5,5
40000,Diesel,Individual,Manual,First Owner,21,1396,88,5,5
35000,Petrol,Individual,Manual,First Owner,17,1198,73,5,6
70000,Diesel,Individual,Manual,Second Owner,15,2523,62,7,8
152000,Diesel,Individual,Manual,Fourth & Above Owner,10,2609,120,9,15
100000,Petrol,Individual,Manual,Second Owner,16,796,37,4,15
80000,Diesel,Individual,Manual,Second Owner,22,1582,126,5,9
100000,Diesel,Individual,Manual,Second Owner,17,1396,53,5,13
50000,Petrol,Individual,Manual,First Owner,25,799,53,5,5
40000,Petrol,Individual,Manual,First Owner,17,1197,81,5,5
60000,Petrol,Individual,Manual,First Owner,23,999,67,5,6
40000,Petrol,Individual,Manual,First Owner,18,1197,81,5,4
60000,Diesel,Individual,Manual,First Owner,27,1498,98,5,7
90000,Diesel,Individual,Manual,First Owner,22,1248,74,5,10
90000,Diesel,Individual,Manual,First Owner,23,1248,74,5,8
60000,Petrol,Individual,Manual,Second Owner,20,998,67,5,8
80000,Diesel,Individual,Manual,Fourth & Above Owner,23,1248,74,5,9
120000,Diesel,Individual,Manual,First Owner,12,2179,120,8,10
40000,Petrol,Individual,Manual,First Owner,23,1199,84,5,4
91000,Diesel,Individual,Manual,First Owner,15,2179,140,7,9
80000,Petrol,Individual,Manual,Third Owner,17,1086,63,5,14
73257,Petrol,Individual,Manual,First Owner,16,796,37,4,15
80000,Diesel,Individual,Manual,First Owner,0,2523,70,2,3
15000,Petrol,Individual,Manual,First Owner,23,1199,83,5,2
110000,Diesel,Individual,Manual,Second Owner,18,1493,110,5,15
40000,Diesel,Individual,Manual,First Owner,21,1498,108,5,4
212000,Diesel,Individual,Manual,First Owner,21,1461,84,5,9
30000,Diesel,Individual,Manual,First Owner,28,1248,74,5,4
30000,Petrol,Individual,Manual,First Owner,20,1086,68,5,4
30000,Petrol,Individual,Manual,Second Owner,18,1197,81,5,5
15000,Petrol,Individual,Manual,First Owner,23,1199,84,5,5
1000,Diesel,Individual,Automatic,First Owner,13,2393,147,7,2
26320,Petrol,Individual,Manual,First Owner,16,796,37,4,23
135000,Diesel,Individual,Manual,Second Owner,23,1396,90,5,12
100000,Petrol,Individual,Manual,Third Owner,13,1799,130,5,14
120000,Petrol,Individual,Manual,First Owner,15,1196,73,5,5
230000,Diesel,Individual,Manual,First Owner,14,2498,112,7,11
60000,Petrol,Individual,Manual,Second Owner,23,999,67,5,6
80000,Diesel,Individual,Automatic,Second Owner,16,1995,181,5,10
190000,Diesel,Individual,Manual,Second Owner,19,1248,73,5,12
120000,Petrol,Individual,Manual,First Owner,15,1196,73,5,6
217000,Diesel,Individual,Manual,Second Owner,12,2494,100,8,9
29000,Petrol,Individual,Manual,First Owner,23,998,67,5,7
120000,Petrol,Individual,Manual,Third Owner,18,1061,67,5,12
90000,Diesel,Individual,Manual,First Owner,16,2179,140,7,7
30000,Petrol,Individual,Manual,First Owner,18,1197,81,5,4
30000,Petrol,Individual,Automatic,Second Owner,23,998,67,5,4
56000,Petrol,Individual,Manual,Third Owner,18,1197,82,5,6
90000,Diesel,Individual,Manual,First Owner,12,2494,100,8,7
120000,Diesel,Individual,Manual,First Owner,18,1493,100,7,7
60000,Diesel,Individual,Manual,First Owner,25,1248,74,5,7
147000,Diesel,Individual,Manual,Second Owner,19,1248,73,5,14
35000,Petrol,Individual,Manual,First Owner,18,998,67,5,10
19500,Petrol,Individual,Manual,First Owner,18,1197,81,5,4
38426,Petrol,Individual,Manual,First Owner,17,1197,81,5,4
35000,Petrol,Individual,Manual,Second Owner,20,1197,83,5,7
35000,Petrol,Individual,Manual,Second Owner,20,998,67,5,8
50000,Petrol,Individual,Manual,Third Owner,19,796,46,5,15
120000,Diesel,Individual,Manual,First Owner,25,936,57,5,10
120000,Diesel,Individual,Manual,First Owner,19,1405,70,5,11
112000,Diesel,Individual,Manual,Second Owner,20,1399,68,5,11
70000,Diesel,Individual,Manual,Third Owner,14,2523,75,8,9
145000,Diesel,Individual,Manual,First Owner,20,1598,103,5,10
135000,Diesel,Individual,Manual,First Owner,17,1405,70,5,15
500000,Diesel,Individual,Manual,Second Owner,12,2494,100,7,11
146000,Diesel,Individual,Manual,First Owner,19,1405,70,5,10
10000,Petrol,Individual,Manual,First Owner,18,1197,81,5,4
50000,Diesel,Individual,Manual,First Owner,20,1498,88,5,2
25000,Petrol,Individual,Manual,First Owner,20,1197,81,5,5
20000,Petrol,Individual,Manual,First Owner,23,999,67,5,6
70000,Petrol,Individual,Manual,Second Owner,13,1799,130,5,16
50000,Diesel,Individual,Manual,First Owner,25,1396,69,5,5
25000,Diesel,Individual,Automatic,Second Owner,15,1968,181,5,4
100000,Diesel,Individual,Manual,Second Owner,23,1396,90,5,11
20000,Petrol,Individual,Manual,First Owner,17,1198,108,5,2
155000,Diesel,Individual,Manual,First Owner,23,1396,90,5,11
70000,Diesel,Individual,Manual,Fourth & Above Owner,20,1399,68,5,10
25000,Diesel,Individual,Manual,Second Owner,21,1248,88,5,10
120000,Petrol,Individual,Manual,Second Owner,16,796,37,4,16
90000,Diesel,Individual,Manual,First Owner,18,1248,73,7,9
9000,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,5
20000,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,3
45000,Diesel,Dealer,Automatic,First Owner,19,1999,177,5,5
110000,Diesel,Individual,Manual,First Owner,14,2179,147,7,7
20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3
68089,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,6
58343,Petrol,Trustmark Dealer,Manual,First Owner,21,998,67,5,9
38817,Diesel,Dealer,Manual,First Owner,27,1248,74,5,4
56494,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88,5,6
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,9
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,3
25538,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,5
69779,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,4
56290,Diesel,Dealer,Manual,First Owner,24,1186,73,5,5
7500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
8500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,3
11000,Petrol,Dealer,Automatic,First Owner,14,1598,103,5,6
2000,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,4
110000,Diesel,Individual,Manual,Second Owner,15,2179,140,7,11
110000,Diesel,Individual,Manual,Second Owner,13,2179,138,5,8
100000,Diesel,Individual,Manual,Second Owner,22,1248,74,5,10
116700,Petrol,Individual,Manual,Fourth & Above Owner,15,1368,90,5,12
25000,Diesel,Individual,Manual,First Owner,22,1248,74,5,7
200000,Diesel,Individual,Manual,Third Owner,13,2489,95,8,11
176062,Diesel,Individual,Manual,First Owner,17,1248,75,5,12
250000,Diesel,Individual,Manual,Third Owner,12,2494,102,8,14
82000,Diesel,Individual,Manual,First Owner,25,1498,98,5,7
80000,Petrol,Individual,Manual,First Owner,19,1086,68,5,12
40000,Diesel,Individual,Manual,Second Owner,18,1248,73,7,5
14000,Diesel,Individual,Manual,First Owner,17,1956,170,5,3
129000,Diesel,Individual,Manual,First Owner,19,1461,108,5,8
60000,Diesel,Individual,Manual,Second Owner,20,1248,91,5,6
82000,Diesel,Individual,Automatic,First Owner,21,1498,108,5,4
77500,Diesel,Individual,Automatic,Third Owner,12,2179,187,5,9
50000,Diesel,Individual,Manual,Second Owner,18,1248,73,7,5
40000,Petrol,Individual,Manual,Third Owner,16,796,37,4,16
39500,Petrol,Individual,Manual,First Owner,20,1197,81,5,5
40000,Diesel,Individual,Manual,First Owner,22,1396,88,5,4
56000,Diesel,Individual,Manual,Second Owner,22,1248,74,5,10
54000,Diesel,Individual,Manual,First Owner,22,1396,88,5,5
20000,Petrol,Individual,Manual,Second Owner,20,998,67,5,6
55896,Diesel,Individual,Manual,Second Owner,25,1396,69,5,8
35000,Diesel,Individual,Manual,First Owner,25,1498,98,5,6
97000,Petrol,Individual,Manual,Second Owner,19,1198,86,5,10
120000,Petrol,Individual,Manual,Second Owner,22,796,47,5,8
50000,Petrol,Individual,Manual,First Owner,21,814,55,5,8
30400,Petrol,Individual,Manual,Fourth & Above Owner,26,624,35,4,12
15000,Diesel,Individual,Manual,First Owner,20,1497,115,5,3
110000,Diesel,Individual,Manual,Third Owner,21,1461,84,5,10
120000,Diesel,Individual,Automatic,Second Owner,14,2143,170,5,14
100000,Petrol,Individual,Manual,First Owner,19,796,46,5,12
120000,Diesel,Individual,Manual,Second Owner,17,1248,75,5,12
130000,Diesel,Individual,Manual,Second Owner,20,1598,103,5,10
76000,Petrol,Individual,Manual,Second Owner,20,998,67,5,11
110000,Diesel,Individual,Manual,Third Owner,19,1968,138,5,10
96000,Diesel,Individual,Manual,First Owner,12,2179,120,8,11
90000,Diesel,Individual,Automatic,First Owner,28,1248,74,5,4
110000,Diesel,Individual,Manual,Third Owner,21,1461,84,5,10
25000,Diesel,Individual,Manual,First Owner,20,1399,68,5,9
90000,Diesel,Individual,Manual,Second Owner,19,1248,73,5,13
164000,Diesel,Individual,Manual,Second Owner,19,1248,73,5,13
120000,Petrol,Individual,Manual,Second Owner,18,1198,86,5,9
66000,Petrol,Individual,Manual,Second Owner,19,998,66,5,12
250000,Diesel,Individual,Manual,First Owner,13,2179,138,7,12
157000,Diesel,Individual,Manual,Second Owner,22,1582,126,5,11
157000,Diesel,Individual,Manual,Second Owner,22,1582,126,5,11
35000,Petrol,Individual,Manual,First Owner,23,999,67,5,5
100000,Diesel,Individual,Manual,Second Owner,12,2609,116,9,14
70000,Petrol,Individual,Manual,Second Owner,19,1198,67,7,6
30000,Diesel,Individual,Manual,Second Owner,21,1248,88,5,12
40000,Diesel,Individual,Manual,First Owner,16,1493,70,7,4
5000,Petrol,Individual,Manual,First Owner,21,1197,81,5,2
30000,Petrol,Individual,Manual,Second Owner,22,796,47,5,8
70000,Diesel,Individual,Manual,Second Owner,22,1248,74,5,8
60000,Petrol,Individual,Manual,Second Owner,18,995,62,5,15
60000,Diesel,Individual,Manual,First Owner,28,1248,88,5,5
80000,Petrol,Individual,Manual,Second Owner,16,1497,116,5,10
70000,Diesel,Individual,Manual,Second Owner,28,1248,88,5,6
150000,Diesel,Individual,Manual,Second Owner,20,1199,75,5,9
150000,Petrol,Individual,Manual,Second Owner,18,1061,64,5,15
25000,Petrol,Individual,Manual,Third Owner,14,1597,92,5,18
35000,Diesel,Individual,Automatic,Second Owner,21,1498,108,5,5
48000,Diesel,Individual,Manual,First Owner,25,1186,73,5,4
200000,Diesel,Individual,Manual,First Owner,22,1199,73,5,10
135000,Diesel,Individual,Manual,First Owner,26,1248,74,5,7
110000,Diesel,Individual,Manual,Second Owner,18,1248,73,7,6
146000,Diesel,Individual,Manual,Second Owner,22,1582,126,5,10
44000,Petrol,Individual,Manual,First Owner,24,796,47,5,4
70000,Petrol,Individual,Manual,First Owner,20,1197,78,5,9
271000,Diesel,Individual,Manual,First Owner,16,1405,62,5,18
120000,Petrol,Individual,Manual,Third Owner,19,796,46,5,16
80000,Diesel,Individual,Manual,First Owner,23,1396,69,5,9
60000,Diesel,Individual,Manual,First Owner,15,2523,62,7,7
40000,Petrol,Individual,Manual,First Owner,20,1373,91,5,4
25000,Petrol,Individual,Manual,First Owner,21,814,55,5,4
15000,Petrol,Individual,Manual,First Owner,18,1197,81,5,3
27000,Petrol,Individual,Manual,First Owner,24,796,47,5,5
35000,Diesel,Individual,Manual,Second Owner,27,1248,74,5,5
40000,Petrol,Individual,Manual,First Owner,19,998,66,5,8
40000,Petrol,Individual,Manual,Third Owner,22,796,47,5,8
75262,Diesel,Individual,Manual,First Owner,15,2179,120,7,7
120000,Diesel,Individual,Manual,First Owner,23,1396,69,5,10
60000,Petrol,Individual,Manual,First Owner,20,998,68,5,6
40000,Petrol,Individual,Manual,First Owner,21,814,55,5,8
80000,Petrol,Individual,Manual,Second Owner,19,796,46,5,14
70000,Diesel,Individual,Manual,Second Owner,23,1396,70,5,11
100000,Diesel,Individual,Manual,Second Owner,22,1582,126,5,10
18000,Diesel,Individual,Manual,First Owner,15,2179,140,7,9
175000,Diesel,Individual,Manual,First Owner,19,1396,69,5,12
70000,Petrol,Individual,Manual,Second Owner,20,1197,78,5,12
91863,Diesel,Individual,Manual,Second Owner,15,2523,62,7,11
100000,Petrol,Individual,Manual,First Owner,15,1193,65,5,14
10000,Petrol,Individual,Manual,First Owner,25,799,53,5,6
35000,Diesel,Individual,Manual,First Owner,24,1248,88,7,4
120000,Diesel,Individual,Manual,Second Owner,20,1399,68,5,9
30000,Petrol,Individual,Manual,First Owner,18,1197,82,5,6
60000,Petrol,Individual,Manual,First Owner,25,799,53,5,6
70000,Petrol,Individual,Manual,First Owner,23,998,67,5,8
70000,Petrol,Individual,Manual,Second Owner,20,1197,78,5,9
130000,Diesel,Individual,Manual,First Owner,21,1396,88,5,6
133000,Diesel,Individual,Manual,First Owner,21,1396,88,5,6
120000,Diesel,Individual,Manual,Third Owner,20,1598,103,5,12
20000,Petrol,Individual,Manual,First Owner,19,999,75,5,3
25000,Petrol,Individual,Manual,First Owner,15,1196,70,5,10
90000,Petrol,Individual,Manual,First Owner,25,624,37,4,10
140000,Petrol,Individual,Manual,Third Owner,19,998,66,5,13
103000,Diesel,Dealer,Manual,First Owner,25,1498,97,5,5
23000,Diesel,Dealer,Manual,First Owner,13,2393,147,7,5
128000,Diesel,Dealer,Manual,First Owner,26,1498,98,5,7
33000,Diesel,Individual,Manual,First Owner,20,1498,88,5,7
70000,Petrol,Individual,Manual,Second Owner,19,796,46,5,13
40000,Petrol,Individual,Manual,Fourth & Above Owner,0,1086,62,5,11
40000,Petrol,Individual,Manual,Fourth & Above Owner,12,1396,99,5,14
80000,Diesel,Individual,Manual,First Owner,17,1405,71,5,11
70000,Diesel,Individual,Manual,First Owner,26,1248,88,5,7
100000,Diesel,Individual,Manual,First Owner,12,2494,100,8,9
90000,Diesel,Individual,Manual,Second Owner,14,2498,112,8,13
112000,Diesel,Individual,Manual,Second Owner,20,1399,68,5,10
50000,Petrol,Individual,Manual,First Owner,15,1799,132,5,11
62000,Diesel,Individual,Manual,Second Owner,24,1120,71,5,7
90000,Diesel,Individual,Manual,First Owner,20,1248,88,7,10
80000,Diesel,Individual,Manual,First Owner,12,2494,100,7,9
50000,Diesel,Individual,Manual,First Owner,21,1248,88,5,9
47552,Diesel,Individual,Manual,Second Owner,19,1582,126,5,6
40000,Diesel,Individual,Manual,Second Owner,24,1248,88,5,6
15000,Petrol,Individual,Manual,First Owner,15,1196,70,5,11
20000,Diesel,Individual,Manual,First Owner,23,1498,98,5,3
52000,Petrol,Individual,Manual,First Owner,17,1197,81,5,4
70000,Petrol,Individual,Manual,First Owner,18,1197,81,5,6
110000,Diesel,Individual,Manual,First Owner,15,2523,63,9,5
77500,Diesel,Individual,Manual,Second Owner,14,2179,138,7,8
100000,Diesel,Individual,Manual,Second Owner,25,1248,74,5,7
14700,Petrol,Individual,Manual,First Owner,25,799,53,5,3
40000,Petrol,Individual,Manual,First Owner,16,796,34,5,6
32000,Petrol,Individual,Manual,Second Owner,18,1198,82,6,5
70000,Petrol,Individual,Manual,Second Owner,19,796,46,5,18
80000,Petrol,Individual,Manual,First Owner,17,1298,85,5,13
80000,Diesel,Individual,Manual,Second Owner,12,2494,100,8,8
25000,Diesel,Individual,Manual,First Owner,28,1248,74,5,4
50000,Diesel,Individual,Manual,First Owner,26,1248,74,5,7
120000,Diesel,Individual,Manual,First Owner,13,2499,72,10,7
170000,Diesel,Individual,Manual,First Owner,13,2523,63,7,16
19700,Petrol,Individual,Manual,First Owner,18,1198,82,5,4
70000,LPG,Individual,Manual,First Owner,13,1086,62,5,11
50000,Diesel,Individual,Manual,Fourth & Above Owner,25,1498,99,5,4
90000,Petrol,Individual,Manual,Second Owner,18,998,67,5,17
140000,Diesel,Individual,Manual,First Owner,20,1399,68,5,7
120000,Diesel,Individual,Manual,Third Owner,12,2609,116,8,19
40000,Petrol,Individual,Manual,First Owner,20,1199,84,5,5
70000,Petrol,Individual,Manual,Third Owner,22,796,47,5,8
7000,Petrol,Individual,Manual,First Owner,22,999,67,5,4
90000,Diesel,Individual,Manual,First Owner,12,2494,102,8,10
110000,Diesel,Individual,Automatic,First Owner,18,1493,100,7,6
15000,Petrol,Individual,Manual,First Owner,23,998,67,5,3
5000,Petrol,Individual,Manual,First Owner,22,796,47,5,2
5000,Petrol,Individual,Manual,First Owner,25,799,53,5,5
70000,Petrol,Individual,Manual,Second Owner,22,796,47,5,9
60000,Petrol,Individual,Manual,Second Owner,19,1198,67,7,7
120000,Petrol,Individual,Manual,Third Owner,19,796,46,5,15
7000,Petrol,Individual,Manual,First Owner,22,999,67,5,4
120000,Diesel,Individual,Manual,First Owner,12,2179,120,7,8
145241,Diesel,Individual,Manual,First Owner,12,2179,120,7,8
110000,Diesel,Individual,Manual,First Owner,12,2609,116,8,14
30000,Petrol,Individual,Manual,Third Owner,25,799,53,5,6
80000,Diesel,Individual,Manual,Second Owner,15,2179,120,7,7
100000,Diesel,Individual,Manual,First Owner,23,1248,74,5,9
80000,Diesel,Individual,Manual,First Owner,23,1364,67,5,7
40000,Diesel,Individual,Automatic,Second Owner,11,2755,171,7,6
